snapshot_id,account_id,snapshot_year,snapshot_month,month_label,closing_balance,txn_count,fees_charged
1070,5174,2023,8,2023-08,57701.89,39,29.32
1071,5174,2023,9,2023-09,56520.57,28,14.14
1072,5174,2023,10,2023-10,58075.2,38,15.78
1073,5174,2023,11,2023-11,58358.42,18,7.25
1074,5174,2023,12,2023-12,56064.31,10,10.97
1075,5174,2024,1,2024-01,24951.68,1,19.31
1076,5174,2024,2,2024-02,22117.53,39,7.86
1077,5174,2024,3,2024-03,22877.34,10,6.33
1078,5174,2024,4,2024-04,20860.17,40,2.53
1079,5174,2024,5,2024-05,22172.19,6,25.6
1080,5174,2024,6,2024-06,25375.66,9,11.01
1081,5046,2023,1,2023-01,26457.69,20,6.58
1082,5046,2023,2,2023-02,25176.42,40,8.34
1083,5046,2023,3,2023-03,22214.76,11,26.88
1084,5046,2023,4,2023-04,22668.59,43,5.36
1085,5046,2023,5,2023-05,21277.97,35,27.35
1086,5046,2023,6,2023-06,25620.24,33,3.68
1087,5046,2023,7,2023-07,25947.98,24,27.09
1088,5046,2023,8,2023-08,25966.36,5,10.45
1089,5046,2023,9,2023-09,27177.72,35,13.91
1090,5046,2023,10,2023-10,31993.54,34,29.68
1091,5046,2023,11,2023-11,32775.24,44,28.81
1092,5046,2023,12,2023-12,37408.16,43,22.55
1093,5046,2024,1,2024-01,38811.29,12,17.72
1094,5046,2024,2,2024-02,42564.91,36,9.33
1095,5046,2024,3,2024-03,42506.85,31,30.04
1096,5046,2024,4,2024-04,46927.98,2,22.58
1097,5046,2024,5,2024-05,45013.24,37,3.33
1098,5046,2024,6,2024-06,43031.19,19,14.3
1099,5169,2023,1,2023-01,46562.32,38,23.15
1100,5169,2023,2,2023-02,49699.78,5,15.19
1101,5169,2023,3,2023-03,49119.3,0,2.83
1102,5169,2023,4,2023-04,48255.83,37,2.01
1103,5169,2023,5,2023-05,50005.38,2,4.03
1104,5169,2023,6,2023-06,48756.72,43,6.45
1105,5169,2023,7,2023-07,50231.8,44,30.84
1106,5169,2023,8,2023-08,54433.13,12,5.63
1107,5169,2023,9,2023-09,51924.08,27,28.79
1108,5169,2023,10,2023-10,54113.09,42,15.36
1109,5169,2023,11,2023-11,58437.85,19,14.94
1110,5169,2023,12,2023-12,61548.4,30,21.93
1111,5169,2024,1,2024-01,2554.38,5,4.65
1112,5169,2024,2,2024-02,2839.43,38,28.08
1113,5169,2024,3,2024-03,5333.55,9,4.28
1114,5169,2024,4,2024-04,9758.53,21,29.84
1115,5169,2024,5,2024-05,14732.22,11,24.29
1116,5169,2024,6,2024-06,14152.28,14,25.07
1117,5192,2023,1,2023-01,25682.92,11,30.07
1118,5192,2023,2,2023-02,23824.47,10,33.54
1119,5192,2023,3,2023-03,28562.97,3,23.44
1120,5192,2023,4,2023-04,33246.45,3,15.47
1121,5192,2023,5,2023-05,32912.67,35,0.28
1122,5192,2023,6,2023-06,33775.82,36,22.52
1123,5192,2023,7,2023-07,35508.69,4,5.56
1124,5192,2023,8,2023-08,35528.64,8,19.49
1125,5192,2023,9,2023-09,36706.78,36,15.82
1126,5192,2023,10,2023-10,36645.6,15,5.02
1127,5192,2023,11,2023-11,39847.19,24,14.51
1128,5192,2023,12,2023-12,41624.29,7,14.5
1129,5192,2024,1,2024-01,46533.12,6,19.03
1130,5192,2024,2,2024-02,49181.01,29,31.25
1131,5192,2024,3,2024-03,52921.49,8,5.88
1132,5192,2024,4,2024-04,52002.58,29,23.56
1133,5192,2024,5,2024-05,49826.7,36,12.53
1134,5192,2024,6,2024-06,50098.98,25,12.18
1135,5071,2023,1,2023-01,10987.46,28,30.25
1136,5071,2023,2,2023-02,14156.32,39,30.61
1137,5071,2023,3,2023-03,13739.95,18,8.99
1138,5071,2023,4,2023-04,16696.8,22,33.53
1139,5071,2023,5,2023-05,17828.3,8,30.87
1140,5071,2023,6,2023-06,21640.8,16,5.51
1141,5071,2023,7,2023-07,24006.74,31,30.39
1142,5071,2023,8,2023-08,22003.22,35,26.66
1143,5071,2023,9,2023-09,24211.05,4,15.08
1144,5071,2023,10,2023-10,26578.66,31,1.42
1145,5071,2023,11,2023-11,24087.69,35,9.56
1146,5071,2023,12,2023-12,23332.98,27,10.27
1147,5071,2024,1,2024-01,32782.68,2,7.83
1148,5071,2024,2,2024-02,33012.31,27,4.05
1149,5071,2024,3,2024-03,32778.49,18,30.75
1150,5071,2024,4,2024-04,32313.49,31,7.41
1151,5071,2024,5,2024-05,30744.82,44,6.31
1152,5071,2024,6,2024-06,35226.71,34,13.69
1153,5289,2023,1,2023-01,50254.78,33,4.34
1154,5289,2023,2,2023-02,50816.33,15,4.26
1155,5289,2023,3,2023-03,55046.13,3,21.7
1156,5289,2023,4,2023-04,58246.77,2,25.49
1157,5289,2023,5,2023-05,55648.16,25,17.86
1158,5289,2023,6,2023-06,57076.08,27,21.11
1159,5289,2023,7,2023-07,55112.68,33,21.84
1160,5289,2023,8,2023-08,55795.26,6,23.43
1161,5289,2023,9,2023-09,58901.09,13,19.65
1162,5289,2023,10,2023-10,61864.44,44,5.38
1163,5289,2023,11,2023-11,63876.56,44,27.51
1164,5289,2023,12,2023-12,67186.29,19,34.18
1165,5289,2024,1,2024-01,5632.73,21,1.28
1166,5289,2024,2,2024-02,8873.51,36,3.02
1167,5289,2024,3,2024-03,7868.69,34,1.66
1168,5289,2024,4,2024-04,11982.15,4,22.47
1169,5289,2024,5,2024-05,9616.53,30,33.48
1170,5289,2024,6,2024-06,14427.12,43,34.92
1171,5239,2023,1,2023-01,47142.65,40,27.86
1172,5239,2023,2,2023-02,44692.06,28,8.91
1173,5239,2023,3,2023-03,49211.42,42,30.24
1174,5239,2023,4,2023-04,53850.42,20,8.85
1175,5239,2023,5,2023-05,55129.03,7,29.78
1176,5239,2023,6,2023-06,52983.17,8,2.22
1177,5239,2023,7,2023-07,55186.73,7,27.81
1178,5239,2023,8,2023-08,57533.91,17,33.45
1179,5239,2023,9,2023-09,58136.92,4,9.25
1180,5239,2023,10,2023-10,56571.22,43,26.77
1181,5239,2023,11,2023-11,56747.38,11,32.33
1182,5239,2023,12,2023-12,56259.33,12,31.17
1183,5239,2024,1,2024-01,14745.11,23,23.84
1184,5239,2024,2,2024-02,19384.88,42,12.01
1185,5239,2024,3,2024-03,21329.93,31,18.88
1186,5239,2024,4,2024-04,21909.04,44,25.55
1187,5239,2024,5,2024-05,23587.23,15,5.57
1188,5239,2024,6,2024-06,22465.84,27,14.93
1189,5136,2023,1,2023-01,17302.71,29,23.19
1190,5136,2023,2,2023-02,16389.9,9,33.07
1191,5136,2023,3,2023-03,15635.11,5,30.25
1192,5136,2023,4,2023-04,18406.82,22,7.25
1193,5136,2023,5,2023-05,23388.86,38,24.37
1194,5136,2023,6,2023-06,28260.76,30,16.33
1195,5136,2023,7,2023-07,27017.14,8,30.0
1196,5136,2023,8,2023-08,30030.21,9,34.66
1197,5136,2023,9,2023-09,30910.97,21,19.28
1198,5136,2023,10,2023-10,28415.85,28,28.2
1199,5136,2023,11,2023-11,30153.54,9,10.27
1200,5136,2023,12,2023-12,34043.41,26,16.7
1201,5136,2024,1,2024-01,45808.1,44,16.42
1202,5136,2024,2,2024-02,48117.64,2,6.47
1203,5136,2024,3,2024-03,45663.23,30,31.77
1204,5136,2024,4,2024-04,44737.95,23,29.76
1205,5136,2024,5,2024-05,48481.48,5,22.73
1206,5136,2024,6,2024-06,51414.52,40,27.32
1207,5321,2023,1,2023-01,10257.57,28,26.75
1208,5321,2023,2,2023-02,11769.61,7,18.68
1209,5321,2023,3,2023-03,16529.16,42,24.31
1210,5321,2023,4,2023-04,16123.16,12,3.05
1211,5321,2023,5,2023-05,13571.29,27,17.33
1212,5321,2023,6,2023-06,15017.37,24,16.98
1213,5321,2023,7,2023-07,19472.5,1,23.82
1214,5321,2023,8,2023-08,21047.33,33,31.37
1215,5321,2023,9,2023-09,23934.07,29,20.12
1216,5321,2023,10,2023-10,26694.34,8,27.3
1217,5321,2023,11,2023-11,26749.78,45,1.79
1218,5321,2023,12,2023-12,25118.81,14,22.63
1219,5321,2024,1,2024-01,37129.03,22,9.3
1220,5321,2024,2,2024-02,34636.26,41,15.57
1221,5321,2024,3,2024-03,39000.72,17,1.75
1222,5321,2024,4,2024-04,42868.0,9,5.82
1223,5321,2024,5,2024-05,41182.18,3,30.1
1224,5321,2024,6,2024-06,43446.15,27,29.57
1225,5068,2023,1,2023-01,22668.1,25,8.85
1226,5068,2023,2,2023-02,27283.4,16,13.41
1227,5068,2023,3,2023-03,28010.33,35,29.56
1228,5068,2023,4,2023-04,30693.74,26,7.05
1229,5068,2023,5,2023-05,27781.4,13,6.85
1230,5068,2023,6,2023-06,26325.24,30,12.85
1231,5068,2023,7,2023-07,28834.24,32,1.67
1232,5068,2023,8,2023-08,29454.63,28,15.41
1233,5068,2023,9,2023-09,29270.37,15,34.19
1234,5068,2023,10,2023-10,27907.71,43,22.25
1235,5068,2023,11,2023-11,26063.01,31,17.86
1236,5068,2023,12,2023-12,30688.87,9,20.22
1237,5068,2024,1,2024-01,50883.67,39,22.72
1238,5068,2024,2,2024-02,52595.52,32,27.85
1239,5068,2024,3,2024-03,55172.72,26,34.64
1240,5068,2024,4,2024-04,59171.54,7,33.41
1241,5068,2024,5,2024-05,60883.69,20,9.51
1242,5068,2024,6,2024-06,60177.16,20,9.37
1243,5201,2023,1,2023-01,30882.4,42,6.46
1244,5201,2023,2,2023-02,35439.28,23,24.85
1245,5201,2023,3,2023-03,32888.02,32,30.18
1246,5201,2023,4,2023-04,30461.35,31,29.52
1247,5201,2023,5,2023-05,31501.51,38,16.99
1248,5201,2023,6,2023-06,35769.29,9,26.44
1249,5201,2023,7,2023-07,37036.88,29,26.84
1250,5201,2023,8,2023-08,37492.76,23,3.69
1251,5201,2023,9,2023-09,35106.95,43,7.02
1252,5201,2023,10,2023-10,39965.61,22,19.68
1253,5201,2023,11,2023-11,38848.76,39,34.86
1254,5201,2023,12,2023-12,38468.83,20,17.56
1255,5201,2024,1,2024-01,7893.17,36,15.15
1256,5201,2024,2,2024-02,5576.56,2,27.34
1257,5201,2024,3,2024-03,2830.12,34,25.32
1258,5201,2024,4,2024-04,3063.58,12,25.52
1259,5201,2024,5,2024-05,7447.56,24,27.92
1260,5201,2024,6,2024-06,7221.45,14,34.12
1261,5211,2023,1,2023-01,15819.21,3,3.2
1262,5211,2023,2,2023-02,20007.4,33,1.47
1263,5211,2023,3,2023-03,20202.3,44,20.9
1264,5211,2023,4,2023-04,21208.46,43,16.6
1265,5211,2023,5,2023-05,18266.83,38,6.31
1266,5211,2023,6,2023-06,17662.3,17,30.51
1267,5211,2023,7,2023-07,22374.48,35,21.62
1268,5211,2023,8,2023-08,21283.28,34,6.02
1269,5211,2023,9,2023-09,19666.23,18,16.16
1270,5211,2023,10,2023-10,19454.36,20,24.52
1271,5211,2023,11,2023-11,19004.23,21,31.01
1272,5211,2023,12,2023-12,17275.52,32,30.41
1273,5211,2024,1,2024-01,18017.32,22,21.6
1274,5211,2024,2,2024-02,18538.42,5,3.11
1275,5211,2024,3,2024-03,23310.65,26,22.17
1276,5211,2024,4,2024-04,25179.98,1,4.41
1277,5211,2024,5,2024-05,30026.82,33,14.81
1278,5211,2024,6,2024-06,30197.23,4,22.2
1279,5244,2023,1,2023-01,37388.99,44,19.01
1280,5244,2023,2,2023-02,38908.35,39,17.49
1281,5244,2023,3,2023-03,38472.72,31,33.67
1282,5244,2023,4,2023-04,36273.29,37,23.63
1283,5244,2023,5,2023-05,41173.94,0,9.82
1284,5244,2023,6,2023-06,40469.73,33,29.09
1285,5244,2023,7,2023-07,41452.44,24,3.68
1286,5244,2023,8,2023-08,42684.4,27,28.77
1287,5244,2023,9,2023-09,42063.91,13,22.35
1288,5244,2023,10,2023-10,40678.62,38,1.75
1289,5244,2023,11,2023-11,42404.18,25,6.09
1290,5244,2023,12,2023-12,44200.03,5,30.14
1291,5244,2024,1,2024-01,9463.48,6,0.46
1292,5244,2024,2,2024-02,13608.53,3,13.67
1293,5244,2024,3,2024-03,12343.25,17,16.32
1294,5244,2024,4,2024-04,12498.89,12,0.69
1295,5244,2024,5,2024-05,15265.58,6,14.21
1296,5244,2024,6,2024-06,19762.45,4,30.15
1297,5309,2023,1,2023-01,39341.57,20,19.65
1298,5309,2023,2,2023-02,39186.2,2,18.17
1299,5309,2023,3,2023-03,39535.75,29,8.78
1300,5309,2023,4,2023-04,38481.9,36,10.21
1301,5309,2023,5,2023-05,41651.46,41,24.12
1302,5309,2023,6,2023-06,44462.54,8,34.58
1303,5309,2023,7,2023-07,46323.37,12,32.98
1304,5309,2023,8,2023-08,43920.58,24,32.69
1305,5309,2023,9,2023-09,43069.99,32,10.36
1306,5309,2023,10,2023-10,41032.35,41,4.52
1307,5309,2023,11,2023-11,39834.1,41,27.16
1308,5309,2023,12,2023-12,40179.51,14,16.74
1309,5309,2024,1,2024-01,51486.29,13,9.43
1310,5309,2024,2,2024-02,56262.43,24,28.72
1311,5309,2024,3,2024-03,59973.01,27,7.16
1312,5309,2024,4,2024-04,59937.32,40,24.81
1313,5309,2024,5,2024-05,63939.57,13,11.64
1314,5309,2024,6,2024-06,61941.54,42,28.72
1315,5100,2023,1,2023-01,24059.17,33,30.06
1316,5100,2023,2,2023-02,24936.53,25,14.45
1317,5100,2023,3,2023-03,28069.18,2,32.45
1318,5100,2023,4,2023-04,31223.62,36,26.33
1319,5100,2023,5,2023-05,36164.41,19,12.42
1320,5100,2023,6,2023-06,39017.0,40,20.06
1321,5100,2023,7,2023-07,41110.82,40,11.14
1322,5100,2023,8,2023-08,40383.9,21,25.84
1323,5100,2023,9,2023-09,37938.55,27,10.39
1324,5100,2023,10,2023-10,42457.45,37,8.42
1325,5100,2023,11,2023-11,43300.07,35,8.99
1326,5100,2023,12,2023-12,47445.76,34,28.2
1327,5100,2024,1,2024-01,18592.07,3,23.02
1328,5100,2024,2,2024-02,18119.8,16,29.28
1329,5100,2024,3,2024-03,21786.27,30,32.57
1330,5100,2024,4,2024-04,24898.67,38,33.57
1331,5100,2024,5,2024-05,28926.71,29,22.85
1332,5100,2024,6,2024-06,33597.37,5,25.98
1333,5097,2023,1,2023-01,27870.88,32,12.08
1334,5097,2023,2,2023-02,32283.56,9,28.76
1335,5097,2023,3,2023-03,29290.63,10,1.65
1336,5097,2023,4,2023-04,32458.58,42,23.38
1337,5097,2023,5,2023-05,31797.11,1,32.66
1338,5097,2023,6,2023-06,36509.41,33,31.51
1339,5097,2023,7,2023-07,38952.52,12,14.32
1340,5097,2023,8,2023-08,38837.9,34,14.37
1341,5097,2023,9,2023-09,41636.05,22,28.65
1342,5097,2023,10,2023-10,42820.22,16,8.55
1343,5097,2023,11,2023-11,41541.73,39,27.21
1344,5097,2023,12,2023-12,42806.55,35,23.8
1345,5097,2024,1,2024-01,9910.31,27,32.43
1346,5097,2024,2,2024-02,10250.96,21,28.71
1347,5097,2024,3,2024-03,9634.31,26,34.67
1348,5097,2024,4,2024-04,11695.05,13,24.83
1349,5097,2024,5,2024-05,12644.43,11,33.09
1350,5097,2024,6,2024-06,17198.44,42,17.94
1351,5362,2023,1,2023-01,44349.07,10,24.38
1352,5362,2023,2,2023-02,47251.87,36,18.64
1353,5362,2023,3,2023-03,48879.9,39,31.63
1354,5362,2023,4,2023-04,50160.7,32,26.78
1355,5362,2023,5,2023-05,54700.31,21,7.89
1356,5362,2023,6,2023-06,55364.27,28,24.94
1357,5362,2023,7,2023-07,55485.22,13,0.89
1358,5362,2023,8,2023-08,59607.04,45,11.88
1359,5362,2023,9,2023-09,57182.08,45,12.69
1360,5362,2023,10,2023-10,61240.66,13,17.04
1361,5362,2023,11,2023-11,65084.44,38,33.21
1362,5362,2023,12,2023-12,66186.88,2,2.13
1363,5362,2024,1,2024-01,23682.5,8,12.59
1364,5362,2024,2,2024-02,24926.66,27,22.7
1365,5362,2024,3,2024-03,26819.73,43,12.25
1366,5362,2024,4,2024-04,23960.34,30,17.85
1367,5362,2024,5,2024-05,23059.32,37,20.03
1368,5362,2024,6,2024-06,26649.38,41,26.68
1369,5194,2023,1,2023-01,4954.85,38,30.87
1370,5194,2023,2,2023-02,9417.47,34,2.79
1371,5194,2023,3,2023-03,11320.49,45,27.0
1372,5194,2023,4,2023-04,12547.16,42,7.49
1373,5194,2023,5,2023-05,17307.45,10,14.85
1374,5194,2023,6,2023-06,17135.01,33,30.49
1375,5194,2023,7,2023-07,18713.0,2,30.68
1376,5194,2023,8,2023-08,23553.42,28,7.77
1377,5194,2023,9,2023-09,26498.82,44,15.67
1378,5194,2023,10,2023-10,27034.25,35,3.85
1379,5194,2023,11,2023-11,28291.09,35,3.73
1380,5194,2023,12,2023-12,25613.16,28,11.92
1381,5194,2024,1,2024-01,41699.37,0,7.06
1382,5194,2024,2,2024-02,42002.24,37,21.2
1383,5194,2024,3,2024-03,42121.19,9,2.69
1384,5194,2024,4,2024-04,44952.37,13,20.07
1385,5194,2024,5,2024-05,43526.8,7,14.07
1386,5194,2024,6,2024-06,41203.33,8,22.1
1387,5287,2023,1,2023-01,13238.25,10,22.3
1388,5287,2023,2,2023-02,11460.2,44,27.15
1389,5287,2023,3,2023-03,16248.17,27,10.26
1390,5287,2023,4,2023-04,14895.83,34,10.7
1391,5287,2023,5,2023-05,14776.79,19,15.72
1392,5287,2023,6,2023-06,19476.08,39,32.05
1393,5287,2023,7,2023-07,22558.15,6,21.11
1394,5287,2023,8,2023-08,21175.82,28,3.77
1395,5287,2023,9,2023-09,22525.01,11,31.84
1396,5287,2023,10,2023-10,22492.36,15,28.66
1397,5287,2023,11,2023-11,21109.25,6,33.31
1398,5287,2023,12,2023-12,20891.53,10,3.44
1399,5287,2024,1,2024-01,34215.83,40,18.59
1400,5287,2024,2,2024-02,34739.54,42,21.24
1401,5287,2024,3,2024-03,32076.8,28,10.9
1402,5287,2024,4,2024-04,35739.94,31,34.91
1403,5287,2024,5,2024-05,33214.27,39,0.33
1404,5287,2024,6,2024-06,33253.82,17,7.58
1405,5077,2023,1,2023-01,42339.81,40,8.67
1406,5077,2023,2,2023-02,39852.27,1,18.81
1407,5077,2023,3,2023-03,38738.04,40,30.59
1408,5077,2023,4,2023-04,36613.51,21,0.54
1409,5077,2023,5,2023-05,41517.94,18,23.83
1410,5077,2023,6,2023-06,45476.0,26,22.61
1411,5077,2023,7,2023-07,47560.51,19,2.75
1412,5077,2023,8,2023-08,46301.24,21,28.02
1413,5077,2023,9,2023-09,51055.38,22,16.95
1414,5077,2023,10,2023-10,52252.08,5,9.87
1415,5077,2023,11,2023-11,55761.24,29,10.02
1416,5077,2023,12,2023-12,54696.57,22,19.62
1417,5077,2024,1,2024-01,25549.71,20,17.45
1418,5077,2024,2,2024-02,26383.89,4,13.52
1419,5077,2024,3,2024-03,29796.07,14,10.62
1420,5077,2024,4,2024-04,33522.86,31,16.08
1421,5077,2024,5,2024-05,34952.76,15,6.99
1422,5077,2024,6,2024-06,38105.83,5,20.09
1423,5283,2023,1,2023-01,49002.68,23,8.72
1424,5283,2023,2,2023-02,53576.67,45,10.27
1425,5283,2023,3,2023-03,53180.12,29,29.07
1426,5283,2023,4,2023-04,56873.25,17,31.74
1427,5283,2023,5,2023-05,61552.56,42,17.41
1428,5283,2023,6,2023-06,59337.78,4,8.88
1429,5283,2023,7,2023-07,63015.47,13,32.61
1430,5283,2023,8,2023-08,63308.84,9,29.51
1431,5283,2023,9,2023-09,60986.25,42,4.47
1432,5283,2023,10,2023-10,65325.06,10,31.65
1433,5283,2023,11,2023-11,67610.02,29,22.19
1434,5283,2023,12,2023-12,71667.01,14,1.32
1435,5283,2024,1,2024-01,31053.95,28,11.67
1436,5283,2024,2,2024-02,33843.3,36,22.37
1437,5283,2024,3,2024-03,33282.69,7,9.19
1438,5283,2024,4,2024-04,31277.25,19,31.29
1439,5283,2024,5,2024-05,28524.6,43,28.9
1440,5283,2024,6,2024-06,30808.19,43,3.45
